simulation_id,simulation_name,study,output_path,of_value,Carbo_GrainsProdvsTime,Carbo_MudProdvsTime,Carbo_RudProdvsTime,LutitesProdvsTime,S1Supply0,S2Supply0,active_cells,active_grid_volume,target_cells,target_volume,target_cell_fraction,target_volume_fraction,n_bodies,largest_body_cells,largest_body_volume,connected_cell_fraction,connected_volume_fraction,effective_body_count,body_volume_p50,body_volume_p90,percolation_x,percolation_y,percolation_z,facies_11_volume_fraction,facies_12_volume_fraction,facies_13_volume_fraction,facies_14_volume_fraction,facies_15_volume_fraction,facies_16_volume_fraction,facies_21_volume_fraction,facies_22_volume_fraction,facies_23_volume_fraction,facies_24_volume_fraction,facies_25_volume_fraction,facies_26_volume_fraction,facies_111_volume_fraction,facies_121_volume_fraction,facies_131_volume_fraction,facies_161_volume_fraction,facies_231_volume_fraction,facies_232_volume_fraction,facies_241_volume_fraction,Tcolumn_mean,Tcolumn_std,Tcolumn_p10,Tcolumn_p50,Tcolumn_p90,Ttarget_mean,Ttarget_std,Ttarget_p10,Ttarget_p50,Ttarget_p90,Tenv_mean,Tenv_std,Tenv_p10,Tenv_p50,Tenv_p90,target_fraction_col_mean,target_fraction_col_std,target_fraction_col_p10,target_fraction_col_p50,target_fraction_col_p90,n_packages_mean,n_packages_std,n_packages_p10,n_packages_p50,n_packages_p90,Tpack_max_mean,Tpack_max_std,Tpack_max_p10,Tpack_max_p50,Tpack_max_p90,gap_fraction_env_mean,gap_fraction_env_std,gap_fraction_env_p10,gap_fraction_env_p50,gap_fraction_env_p90,vpc_distance_to_base,processing_status,processing_message,processing_seconds
Sim633,Sim633,,C:\Users\08595850933\Desktop\Calibracoes\MChaves_9p\input_base\Results\Models\Grids\mchaves_9p_SIM_633_.grdecl,46.0898014262221,0.8893490618490802,0.8973913045842904,0.3488477519313871,0.3,1.7,0.999896998990711,13608,6802785443.235001,2344,999415584.7349999,0.17225161669606115,0.14691270113904065,19,1815,883711787.22,0.7743174061433447,0.8842285438787916,1.2688888051788163,1028284.5750000003,25591736.66099995,True,True,False,0.02816088734292045,0.06132426340446451,0.18413567458689697,0.03670279337463074,0.00028375089602738747,0.013268978856266092,0.003956904694351114,0.001195335539809865,0.14691270113904065,0.01689394664567696,0.007774427349842997,0.0024691349007197774,0.009472026082944928,0.0007816308553855291,0.018209026777139366,0.0038979206754741072,0.11681873141615523,0.017531168621317955,0.33021069684093524,116.0331372175926,54.21085849026922,66.3125706,101.74297150000001,204.16458980000013,17.009667439814816,10.908632118397867,0.0,17.526065000000003,29.088919400000012,38.45879077160494,33.03230908533591,0.0,31.039845000000007,96.65100470000003,0.1719280068900212,0.12381826778791583,0.0,0.17653863892055285,0.3151836930830481,2.1712962962962963,1.4358645345544336,0.0,2.0,4.0,11.120236689814815,9.779811521998882,0.0,7.319322,25.761479200000004,0.3519059785241713,0.2951932479473155,0.0,0.3240072469102956,0.7627864676408066,,ok,,0.42145730019547045
