simulation_id,simulation_name,study,output_path,of_value,Carbo_GrainsProdvsTime,Carbo_MudProdvsTime,Carbo_RudProdvsTime,LutitesProdvsTime,S1Supply0,S2Supply0,active_cells,active_grid_volume,target_cells,target_volume,target_cell_fraction,target_volume_fraction,n_bodies,largest_body_cells,largest_body_volume,connected_cell_fraction,connected_volume_fraction,effective_body_count,body_volume_p50,body_volume_p90,percolation_x,percolation_y,percolation_z,facies_11_volume_fraction,facies_12_volume_fraction,facies_13_volume_fraction,facies_14_volume_fraction,facies_15_volume_fraction,facies_16_volume_fraction,facies_21_volume_fraction,facies_22_volume_fraction,facies_23_volume_fraction,facies_24_volume_fraction,facies_25_volume_fraction,facies_26_volume_fraction,facies_111_volume_fraction,facies_121_volume_fraction,facies_131_volume_fraction,facies_161_volume_fraction,facies_231_volume_fraction,facies_232_volume_fraction,facies_241_volume_fraction,Tcolumn_mean,Tcolumn_std,Tcolumn_p10,Tcolumn_p50,Tcolumn_p90,Ttarget_mean,Ttarget_std,Ttarget_p10,Ttarget_p50,Ttarget_p90,Tenv_mean,Tenv_std,Tenv_p10,Tenv_p50,Tenv_p90,target_fraction_col_mean,target_fraction_col_std,target_fraction_col_p10,target_fraction_col_p50,target_fraction_col_p90,n_packages_mean,n_packages_std,n_packages_p10,n_packages_p50,n_packages_p90,Tpack_max_mean,Tpack_max_std,Tpack_max_p10,Tpack_max_p50,Tpack_max_p90,gap_fraction_env_mean,gap_fraction_env_std,gap_fraction_env_p10,gap_fraction_env_p50,gap_fraction_env_p90,vpc_distance_to_base,processing_status,processing_message,processing_seconds
Sim630,Sim630,,C:\Users\08595850933\Desktop\Calibracoes\MChaves_9p\input_base\Results\Models\Grids\mchaves_9p_SIM_630_.grdecl,45.84557958646624,0.8998528882520072,0.7688416536159465,0.3398102399910122,0.3172931799640842,1.7,0.9169607988559888,13608,6596762082.345,2159,865145221.0949999,0.15865667254556143,0.13114694910862396,19,1634,749419056.09,0.7568318666049096,0.866234983233766,1.3185034193250527,602948.3999999999,24257568.125999957,True,True,False,0.029003017808092283,0.0643098904219073,0.18117413643484725,0.0556532551299005,0.0002777321604341864,0.013789085659682393,0.0029434459970849244,0.0008975440861883043,0.13114694910862396,0.020203066058223494,0.007869983133686833,0.002800483421926423,0.00906755336532261,0.0005967346473712233,0.019883831639320303,0.004677773210524917,0.1259932341655023,0.007535972336041584,0.3221763112153192,112.47083297993828,52.027102228968126,65.8222564,98.41813750000001,196.81189060000008,14.70615324074074,10.991643379931453,0.0,13.413603,28.2390679,34.77953808487655,33.39901132853398,0.0,26.8822225,93.88895830000001,0.16213755383755638,0.13006122387165264,0.0,0.16203574904226786,0.32093424799700826,2.0354938271604937,1.4657528939961852,0.0,2.0,4.0,9.657546330246914,8.992517384445181,0.0,6.634726000000001,23.9083012,0.32332182624242395,0.3090217152897139,0.0,0.3134740333045203,0.7686130875959598,,ok,,0.4192447999957949
