model_id,model_name,layer_k,stratigraphic_coordinate,layer_mean_z,facies,area_proportion,facies_area,active_area,active_cells
Sim630,Sim630,0,0.0,-113.38274076533273,11,0.31760615408345777,18665236.98948057,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,12,0.5267300575591488,30955134.92865383,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,13,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,14,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,15,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,16,0.15566378835739325,9148127.210430592,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,21,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,22,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,23,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,24,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,25,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,26,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,111,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,121,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,131,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,161,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,231,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,232,0.0,0.0,58768499.128565,648
Sim630,Sim630,0,0.0,-113.38274076533273,241,0.0,0.0,58768499.128565,648
Sim630,Sim630,1,0.05,-77.71579121971243,11,0.0,0.0,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,12,0.023920586502755883,2831304.629508069,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,13,0.3929393333024045,46509350.98797589,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,14,0.0022246693540928994,263317.8179239994,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,15,0.0008132357570144071,96256.76040389384,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,16,0.0007356561925322502,87074.23555032286,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,21,0.0,0.0,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,22,0.0,0.0,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,23,0.1577816321732603,18675456.204722397,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,24,0.031257402707233393,3699709.828652905,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,25,0.02207454951033394,2612802.751124559,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,26,0.022452967503161083,2657593.3173950473,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,111,0.0,0.0,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,121,0.0,0.0,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,131,0.0013236998188655156,156676.6527568688,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,161,0.0023211545900903405,274738.06864934263,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,231,0.31973439959391886,37844619.13920672,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,232,0.0,0.0,118362675.98128814,612
Sim630,Sim630,1,0.05,-77.71579121971243,241,0.02242071299433655,2653775.5874181134,118362675.98128814,612
Sim630,Sim630,2,0.1,-97.0862802068778,11,0.0,0.0,78945116.56090745,578
Sim630,Sim630,2,0.1,-97.0862802068778,12,0.001365416922600188,107792.9981089074,78945116.56090745,578
Sim630,Sim630,2,0.1,-97.0862802068778,13,0.2957047811179358,23344448.41297307,78945116.56090745,578
Sim630,Sim630,2,0.1,-97.0862802068778,14,0.015154361909145656,1196362.8673236798,78945116.56090745,578
Sim630,Sim630,2,0.1,-97.0862802068778,15,0.0,0.0,78945116.56090745,578
Sim630,Sim630,2,0.1,-97.0862802068778,16,0.0009126555137476136,72049.69591276023,78945116.56090745,578
Sim630,Sim630,2,0.1,-97.0862802068778,21,0.13036028766974286,10291308.105001276,78945116.56090745,578
Sim630,Sim630,2,0.1,-97.0862802068778,22,0.0,0.0,78945116.56090745,578
Sim630,Sim630,2,0.1,-97.0862802068778,23,0.05325349945155021,4204103.721478852,78945116.56090745,578
Sim630,Sim630,2,0.1,-97.0862802068778,24,0.007043128123125021,556020.5706335101,78945116.56090745,578
Sim630,Sim630,2,0.1,-97.0862802068778,25,0.0,0.0,78945116.56090745,578
