simulation_id,simulation_name,study,output_path,of_value,Carbo_GrainsProdvsTime,Carbo_MudProdvsTime,Carbo_RudProdvsTime,LutitesProdvsTime,S1Supply0,S2Supply0,active_cells,active_grid_volume,target_cells,target_volume,target_cell_fraction,target_volume_fraction,n_bodies,largest_body_cells,largest_body_volume,connected_cell_fraction,connected_volume_fraction,effective_body_count,body_volume_p50,body_volume_p90,percolation_x,percolation_y,percolation_z,facies_11_volume_fraction,facies_12_volume_fraction,facies_13_volume_fraction,facies_14_volume_fraction,facies_15_volume_fraction,facies_16_volume_fraction,facies_21_volume_fraction,facies_22_volume_fraction,facies_23_volume_fraction,facies_24_volume_fraction,facies_25_volume_fraction,facies_26_volume_fraction,facies_111_volume_fraction,facies_121_volume_fraction,facies_131_volume_fraction,facies_161_volume_fraction,facies_231_volume_fraction,facies_232_volume_fraction,facies_241_volume_fraction,Tcolumn_mean,Tcolumn_std,Tcolumn_p10,Tcolumn_p50,Tcolumn_p90,Ttarget_mean,Ttarget_std,Ttarget_p10,Ttarget_p50,Ttarget_p90,Tenv_mean,Tenv_std,Tenv_p10,Tenv_p50,Tenv_p90,target_fraction_col_mean,target_fraction_col_std,target_fraction_col_p10,target_fraction_col_p50,target_fraction_col_p90,n_packages_mean,n_packages_std,n_packages_p10,n_packages_p50,n_packages_p90,Tpack_max_mean,Tpack_max_std,Tpack_max_p10,Tpack_max_p50,Tpack_max_p90,gap_fraction_env_mean,gap_fraction_env_std,gap_fraction_env_p10,gap_fraction_env_p50,gap_fraction_env_p90,vpc_distance_to_base,processing_status,processing_message,processing_seconds
Sim563,Sim563,,C:\Users\08595850933\Desktop\Calibracoes\MChaves_9p\input_base\Results\Models\Grids\mchaves_9p_SIM_563_.grdecl,45.94330909127855,0.9210318369378964,0.782197560306072,0.3,0.3030408690872891,1.7,0.8801761281925309,13608,6581067524.160001,1744,673655054.1750001,0.12815990593768373,0.10236258049350201,16,1323,571465278.6600001,0.7586009174311926,0.8483054867893065,1.3772356746629546,546238.0500000002,34796763.802499995,True,True,False,0.02793536019423622,0.0582213893093136,0.183467027035118,0.04819556935794915,0.0002788432117225887,0.013821913265752486,0.0027339458543690466,0.0010576694988232084,0.10236258049350201,0.021715224496688442,0.007903155654315923,0.0019953045469892905,0.010168462513768463,0.0005966965968034533,0.016775482344574696,0.0048508698349930286,0.15333995043893817,0.007160586764533295,0.3374199685876088,112.20557799537036,52.007221480276854,65.7311598,98.0690925,196.6782845000001,11.437741791666667,10.074042599635616,0.0,10.549078,24.257004700000003,27.73620737654321,32.735526221432714,0.0,15.8578785,89.27899330000002,0.13190852707877793,0.11894002621695716,0.0,0.12761174428678357,0.2911476725021293,1.7469135802469136,1.5587733717992462,0.0,1.0,4.0,7.298091589506172,7.9994459647839085,0.0,5.326427,21.845433800000013,0.2667552592182158,0.30983124103164117,0.0,0.0,0.7731930901058292,,ok,,0.41706399992108345
