model_id,model_name,family,representative_role,selected_for_visualization,grouping_match,layer_k,stratigraphic_coordinate,layer_mean_z,facies,area_proportion,facies_area,active_area,active_cells
Sim566,Sim566,F02,,False,True,1,0.05,-89.34201686198224,232,0.0,0.0,87935100.48346746,609
Sim566,Sim566,F02,,False,True,1,0.05,-89.34201686198224,241,0.0387021321540822,3403275.879893661,87935100.48346746,609
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,11,0.0,0.0,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,12,0.0006198022471402,103444.22802373212,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,13,0.6386238166064385,106585524.67537764,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,14,0.0082349778221486,1374407.607483151,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,15,0.0,0.0,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,16,0.0004334092253217,72335.4633492152,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,21,0.0694471249018408,11590639.20320531,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,22,0.0,0.0,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,23,0.024781688442769,4136033.133011172,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,24,0.0023239292097631,387860.9091769784,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,25,0.0,0.0,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,26,0.0029607846389107,494151.2921738965,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,111,0.0153706015005586,2565334.368860239,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,121,0.0,0.0,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,131,0.0007738661157967,129157.29704382346,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,161,0.0005318979558002,88773.11058330009,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,231,0.1840000064356844,30709373.36855746,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,232,0.0,0.0,166898762.46983528,577
Sim566,Sim566,F02,,False,True,2,0.1,-99.35629167285072,241,0.0518980948978267,8661727.81298936,166898762.46983528,577
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,11,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,12,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,13,0.2208315918986075,14919002.278203122,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,14,0.0085327771315587,576459.7373530396,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,15,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,16,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,21,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,22,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,23,0.1019858193540388,6889986.429051828,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,24,0.035068600153736,2369174.270261112,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,25,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,26,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,111,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,121,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,131,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,161,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,231,0.5102664102398813,34472720.46272525,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,232,0.0,0.0,67558278.91261603,644
Sim566,Sim566,F02,,False,True,3,0.15,-97.99577205995192,241,0.1233148012221776,8330935.735021678,67558278.91261603,644
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,11,0.0,0.0,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,12,0.0,0.0,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,13,0.1130942708948671,13303279.97424138,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,14,0.0060573340024097,712524.2463118171,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,15,0.0,0.0,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,16,0.0,0.0,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,21,0.0041599435427127,489334.1916248806,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,22,0.0279747000034457,3290664.181275876,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,23,0.0072237538365769,849730.220572521,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,24,0.0008221747111538,96712.41773501174,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,25,0.0,0.0,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,26,0.0,0.0,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,111,0.0176537866826777,2076615.0662354643,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,121,0.0,0.0,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,131,0.0018627373573435,219113.80998472747,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,161,0.0,0.0,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,231,0.7197961357900389,84669625.11030746,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,232,0.0,0.0,117630007.8596215,647
Sim566,Sim566,F02,,False,True,4,0.2,-78.27498365749744,241,0.1013551631787738,11922408.641332392,117630007.8596215,647
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,11,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,12,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,13,0.2118747341718755,12632386.36164487,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,14,0.0087599325861692,522284.3269301056,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,15,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,16,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,21,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,22,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,23,0.0245657643950745,1464658.956721013,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,24,0.0225374404552189,1343726.3133127426,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,25,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,26,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,111,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,121,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,131,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,161,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,231,0.5626407248167419,33545741.291244768,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,232,0.0,0.0,59621957.337288335,648
Sim566,Sim566,F02,,False,True,5,0.25,-87.44474808834701,241,0.1696214035749197,10113160.087434834,59621957.337288335,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,11,0.0,0.0,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,12,0.0011670073465461,67866.24698999227,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,13,0.229517519533297,13347381.84406178,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,14,0.0969827783568488,5639944.94912219,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,15,0.0,0.0,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,16,0.0,0.0,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,21,0.0017699104547631,102927.52691627832,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,22,0.0,0.0,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,23,0.1396351361792344,8120353.885061155,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,24,0.0,0.0,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,25,0.0,0.0,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,26,0.0,0.0,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,111,0.0,0.0,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,121,0.0,0.0,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,131,0.0330200617972379,1920251.552990112,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,161,0.0,0.0,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,231,0.3428985681206491,19940953.23004029,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,232,0.0,0.0,58154087.19649142,648
Sim566,Sim566,F02,,False,True,6,0.3,-82.87825234225289,241,0.1550090182114232,9014407.961309632,58154087.19649142,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,11,0.0,0.0,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,12,0.0,0.0,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,13,0.1132026238753152,6591913.297778246,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,14,0.139613504247537,8129847.910702377,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,15,0.0,0.0,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,16,0.0,0.0,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,21,0.0,0.0,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,22,0.0,0.0,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,23,0.0567227488502306,3303028.053874515,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,24,0.3460280713614265,20149595.185393352,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,25,0.0,0.0,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,26,0.0188449920123529,1097364.612145202,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,111,0.0,0.0,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,121,0.0,0.0,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,131,0.0,0.0,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,161,0.0682897811473018,3976589.066902593,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,231,0.0793513049527079,4620713.7644613655,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,232,0.0,0.0,58231099.881914176,648
Sim566,Sim566,F02,,False,True,7,0.35,-77.29201872966757,241,0.1779469735531278,10362047.990656525,58231099.881914176,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,11,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,12,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,13,0.1127560428879192,6568075.573644258,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,14,0.2084335267138162,12141319.61777297,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,15,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,16,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,21,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,22,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,23,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,24,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,25,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,26,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,111,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,121,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,131,0.3295622574964123,19197106.940058824,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,161,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,231,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,232,0.0,0.0,58250319.94225797,648
Sim566,Sim566,F02,,False,True,8,0.4,-71.21350491792784,241,0.3492481729018523,20343817.81078193,58250319.94225797,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,11,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,12,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,13,0.1773694239133443,10341887.566877363,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,14,0.2653781815131685,15473418.446983406,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,15,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,16,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,21,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,22,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,23,0.0109028344733713,635712.0962346301,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,24,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,25,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,26,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,111,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,121,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,131,0.0118383676825653,690260.276248404,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,161,0.0039814654044835,232147.4956399368,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,231,0.1480623499967067,8633078.59251824,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,232,0.0,0.0,58307048.29897852,648
Sim566,Sim566,F02,,False,True,9,0.45,-65.03643512733619,241,0.3824673770163602,22300543.82447654,58307048.29897852,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,11,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,12,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,13,0.1993890703519851,11629725.83242653,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,14,0.1301454446315738,7590966.93079788,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,15,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,16,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,21,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,22,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,23,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,24,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,25,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,26,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,111,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,121,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,131,0.2367239418373683,13807349.302947732,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,161,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,231,0.0739705751746256,4314466.722920993,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,232,0.0,0.0,58326797.009968325,648
Sim566,Sim566,F02,,False,True,10,0.5,-58.93145319990453,241,0.3597709680044471,20984288.2208752,58326797.009968325,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,11,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,12,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,13,0.2650535312731285,15461806.141450774,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,14,0.0180324257474775,1051915.3237777278,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,15,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,16,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,21,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,22,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,23,0.0254218137848274,1482972.72108411,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,24,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,25,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,26,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,111,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,121,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,131,0.0399836807901681,2332434.200101919,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,161,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,231,0.162113035049109,9456807.871571478,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,232,0.0,0.0,58334654.38918419,648
Sim566,Sim566,F02,,False,True,11,0.55,-53.095782206211545,241,0.4893955133552893,28548718.131198183,58334654.38918419,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,11,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,12,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,13,0.2308599113501128,13458702.985539597,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,14,0.0630645631716426,3676546.6107830713,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,15,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,16,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,21,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,22,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,23,0.0149279835299907,870273.6448619603,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,24,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,25,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,26,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,111,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,121,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,131,0.0041732855889144,243294.77944679704,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,161,0.0061607206980102,359158.54583189107,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,231,0.1290316004740245,7522302.059169779,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,232,0.0,0.0,58298138.06490061,648
Sim566,Sim566,F02,,False,True,12,0.6,-47.502740264868905,241,0.5517819351873046,32167859.439267524,58298138.06490061,648
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,11,0.0,0.0,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,12,0.0,0.0,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,13,0.1006059690852745,8771328.685934661,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,14,0.0,0.0,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,15,0.0,0.0,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,16,0.0,0.0,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,21,0.0007202140349201,62791.84109993622,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,22,0.041314380676772,3601993.158722389,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,23,0.0,0.0,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,24,0.0,0.0,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,25,0.0,0.0,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,26,0.0,0.0,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,111,0.5094136944697016,44413219.13536495,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,121,0.0043342484921464,377881.33722870494,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,131,0.0124660472765886,1086851.993689154,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,161,0.0,0.0,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,231,0.0661558823836667,5767798.811254725,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,232,0.0767397543060382,6690553.397737243,87184972.87670878,623
Sim566,Sim566,F02,,False,True,13,0.65,-34.86349757820526,241,0.1882498092748916,16412554.515677026,87184972.87670878,623
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,11,0.0,0.0,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,12,0.0030804010282031,179574.0961242108,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,13,0.5529736762687018,32235980.70097979,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,14,0.0,0.0,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,15,0.0,0.0,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,16,0.0,0.0,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,21,0.0,0.0,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,22,0.0,0.0,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,23,0.0516266575952914,3009611.50470609,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,24,0.0,0.0,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,25,0.0,0.0,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,26,0.0,0.0,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,111,0.04455397794292,2597304.780963841,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,121,0.0,0.0,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,131,0.0,0.0,58295687.63290577,641
Sim566,Sim566,F02,,False,True,14,0.7,-37.781426771907256,161,0.0,0.0,58295687.63290577,641
